,index,person_id,latlon,time,time_shift,sequence,poi_type,activity_type,travel_type,fixed_activity,time_available,latitude,longitude,datetime,latlon_shift,node_id_o,node_id_d
10337,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,93,travel,drive,drive,y,12,35.9456169,-84.0437331,2022-03-11 16:52:33,"35.9549664159807, -84.04710880848273",16757,16758
10338,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,94,travel,drive,drive,y,12,35.947379,-84.0454628,2022-03-11 16:52:34,"35.9549664159807, -84.04710880848273",16758,8118
10339,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,95,travel,drive,drive,y,12,35.9490552,-84.0470916,2022-03-11 16:52:35,"35.9549664159807, -84.04710880848273",8118,16759
10340,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,96,travel,drive,drive,y,12,35.9515647,-84.0494349,2022-03-11 16:52:36,"35.9549664159807, -84.04710880848273",16759,7338
10341,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,97,travel,drive,drive,y,12,35.9533901,-84.0492978,2022-03-11 16:52:37,"35.9549664159807, -84.04710880848273",7338,21289
10342,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,98,travel,drive,drive,y,12,35.954585,-84.0493031,2022-03-11 16:52:38,"35.9549664159807, -84.04710880848273",21289,8869
10343,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,99,travel,drive,drive,y,12,35.9551664,-84.0493138,2022-03-11 16:52:39,"35.9549664159807, -84.04710880848273",8869,16525
10344,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,100,travel,drive,drive,y,12,35.9554781,-84.0493398,2022-03-11 16:52:40,"35.9549664159807, -84.04710880848273",16525,16524
10345,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,101,travel,drive,drive,y,12,35.9554477,-84.0484771,2022-03-11 16:52:41,"35.9549664159807, -84.04710880848273",16524,16523
10346,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,102,travel,drive,drive,y,12,35.955045,-84.047929,2022-03-11 16:52:42,"35.9549664159807, -84.04710880848273",16523,13850
10347,545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,103,travel,drive,drive,y,12,35.955499,-84.047245,2022-03-11 16:52:43,"35.9549664159807, -84.04710880848273",13850,13850
10348,546,33,"35.9549664159807, -84.04710880848273",3/11/2022 17:03,3/11/2022 18:00,104,home,home,stay,n,57,35.9549664159807,-84.04710880848273,2022-03-11 17:03:00,"35.9549664159807, -84.04710880848273",13850,13850
10349,547,33,"35.9549664159807, -84.04710880848273",3/11/2022 18:00,3/12/2022 8:51,105,home,home,stay,y,891,35.9549664159807,-84.04710880848273,2022-03-11 18:00:00,"35.9549664159807, -84.04710880848273",13850,13850
10350,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,106,travel,drive,drive,y,16,35.955499,-84.047245,2022-03-12 08:52:46,"35.92343315270201, -84.04989144333047",13850,16523
10351,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,107,travel,drive,drive,y,16,35.955045,-84.047929,2022-03-12 08:52:47,"35.92343315270201, -84.04989144333047",16523,16524
10352,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,108,travel,drive,drive,y,16,35.9554477,-84.0484771,2022-03-12 08:52:48,"35.92343315270201, -84.04989144333047",16524,16525
10353,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,109,travel,drive,drive,y,16,35.9554781,-84.0493398,2022-03-12 08:52:49,"35.92343315270201, -84.04989144333047",16525,8869
10354,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,110,travel,drive,drive,y,16,35.9551664,-84.0493138,2022-03-12 08:52:50,"35.92343315270201, -84.04989144333047",8869,21289
10355,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,111,travel,drive,drive,y,16,35.954585,-84.0493031,2022-03-12 08:52:51,"35.92343315270201, -84.04989144333047",21289,7338
10356,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,112,travel,drive,drive,y,16,35.9533901,-84.0492978,2022-03-12 08:52:52,"35.92343315270201, -84.04989144333047",7338,16759
10357,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,113,travel,drive,drive,y,16,35.9515647,-84.0494349,2022-03-12 08:52:53,"35.92343315270201, -84.04989144333047",16759,10969
10358,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,114,travel,drive,drive,y,16,35.9511709,-84.0497217,2022-03-12 08:52:54,"35.92343315270201, -84.04989144333047",10969,12556
10359,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,115,travel,drive,drive,y,16,35.9498356,-84.050185,2022-03-12 08:52:55,"35.92343315270201, -84.04989144333047",12556,12555
10360,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,116,travel,drive,drive,y,16,35.9495896,-84.0509739,2022-03-12 08:52:56,"35.92343315270201, -84.04989144333047",12555,12553
10361,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,117,travel,drive,drive,y,16,35.9472185,-84.0517619,2022-03-12 08:52:57,"35.92343315270201, -84.04989144333047",12553,52721
10362,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,118,travel,drive,drive,y,16,35.9451243,-84.0516522,2022-03-12 08:52:58,"35.92343315270201, -84.04989144333047",52721,11324
10363,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,119,travel,drive,drive,y,16,35.9430536,-84.0523799,2022-03-12 08:52:59,"35.92343315270201, -84.04989144333047",11324,21967
10364,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,120,travel,drive,drive,y,16,35.9426974,-84.0505547,2022-03-12 08:53:00,"35.92343315270201, -84.04989144333047",21967,11323
10365,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,121,travel,drive,drive,y,16,35.9424651,-84.048355,2022-03-12 08:53:01,"35.92343315270201, -84.04989144333047",11323,28782
10366,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,122,travel,drive,drive,y,16,35.9423051,-84.0483474,2022-03-12 08:53:02,"35.92343315270201, -84.04989144333047",28782,46493
10367,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,123,travel,drive,drive,y,16,35.9411392,-84.0484915,2022-03-12 08:53:03,"35.92343315270201, -84.04989144333047",46493,52787
10368,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,124,travel,drive,drive,y,16,35.9396789,-84.0502325,2022-03-12 08:53:04,"35.92343315270201, -84.04989144333047",52787,11731
10369,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,125,travel,drive,drive,y,16,35.9392527,-84.0511761,2022-03-12 08:53:05,"35.92343315270201, -84.04989144333047",11731,11730
10370,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,126,travel,drive,drive,y,16,35.9382598,-84.0506552,2022-03-12 08:53:06,"35.92343315270201, -84.04989144333047",11730,11729
10371,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,127,travel,drive,drive,y,16,35.9368536,-84.0497218,2022-03-12 08:53:07,"35.92343315270201, -84.04989144333047",11729,11728
10372,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,128,travel,drive,drive,y,16,35.9359042,-84.0492441,2022-03-12 08:53:08,"35.92343315270201, -84.04989144333047",11728,11733
10373,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,129,travel,drive,drive,y,16,35.9357261,-84.0483093,2022-03-12 08:53:09,"35.92343315270201, -84.04989144333047",11733,11732
10374,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,130,travel,drive,drive,y,16,35.935073,-84.0467834,2022-03-12 08:53:10,"35.92343315270201, -84.04989144333047",11732,15101
10375,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,131,travel,drive,drive,y,16,35.9341326,-84.0471948,2022-03-12 08:53:11,"35.92343315270201, -84.04989144333047",15101,9768
10376,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,132,travel,drive,drive,y,16,35.9330111,-84.0473796,2022-03-12 08:53:12,"35.92343315270201, -84.04989144333047",9768,16888
10377,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,133,travel,drive,drive,y,16,35.9318051,-84.0484051,2022-03-12 08:53:13,"35.92343315270201, -84.04989144333047",16888,44309
10378,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,134,travel,drive,drive,y,16,35.9309158,-84.0477437,2022-03-12 08:53:14,"35.92343315270201, -84.04989144333047",44309,13310
10379,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,135,travel,drive,drive,y,16,35.9308398,-84.0476821,2022-03-12 08:53:15,"35.92343315270201, -84.04989144333047",13310,24291
10380,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,136,travel,drive,drive,y,16,35.9301902,-84.0471533,2022-03-12 08:53:16,"35.92343315270201, -84.04989144333047",24291,40938
10381,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,137,travel,drive,drive,y,16,35.9298185,-84.0468476,2022-03-12 08:53:17,"35.92343315270201, -84.04989144333047",40938,41397
10382,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,138,travel,drive,drive,y,16,35.9297598,-84.0468013,2022-03-12 08:53:18,"35.92343315270201, -84.04989144333047",41397,19789
10383,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,139,travel,drive,drive,y,16,35.9284223,-84.0458512,2022-03-12 08:53:19,"35.92343315270201, -84.04989144333047",19789,19790
10384,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,140,travel,drive,drive,y,16,35.9275943,-84.0455659,2022-03-12 08:53:20,"35.92343315270201, -84.04989144333047",19790,36115
10385,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,141,travel,drive,drive,y,16,35.927492,-84.0455225,2022-03-12 08:53:21,"35.92343315270201, -84.04989144333047",36115,44391
10386,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,142,travel,drive,drive,y,16,35.9275205,-84.0458039,2022-03-12 08:53:22,"35.92343315270201, -84.04989144333047",44391,36113
10387,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,143,travel,drive,drive,y,16,35.9251246,-84.0471651,2022-03-12 08:53:23,"35.92343315270201, -84.04989144333047",36113,36114
10388,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,144,travel,drive,drive,y,16,35.9249251,-84.0470955,2022-03-12 08:53:24,"35.92343315270201, -84.04989144333047",36114,44296
10389,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,145,travel,drive,drive,y,16,35.9248982,-84.0471652,2022-03-12 08:53:25,"35.92343315270201, -84.04989144333047",44296,19794
10390,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,146,travel,drive,drive,y,16,35.9248495,-84.0473007,2022-03-12 08:53:26,"35.92343315270201, -84.04989144333047",19794,36785
10391,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,147,travel,drive,drive,y,16,35.9247811,-84.0475284,2022-03-12 08:53:27,"35.92343315270201, -84.04989144333047",36785,36786
10392,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,148,travel,drive,drive,y,16,35.9247469,-84.0476567,2022-03-12 08:53:28,"35.92343315270201, -84.04989144333047",36786,36793
10393,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,149,travel,drive,drive,y,16,35.9246922,-84.0479449,2022-03-12 08:53:29,"35.92343315270201, -84.04989144333047",36793,38932
10394,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,150,travel,drive,drive,y,16,35.9246723,-84.0481014,2022-03-12 08:53:30,"35.92343315270201, -84.04989144333047",38932,36791
10395,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,151,travel,drive,drive,y,16,35.9246696,-84.0481281,2022-03-12 08:53:31,"35.92343315270201, -84.04989144333047",36791,36789
10396,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,152,travel,drive,drive,y,16,35.9246563,-84.0483406,2022-03-12 08:53:32,"35.92343315270201, -84.04989144333047",36789,36787
10397,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,153,travel,drive,drive,y,16,35.9246439,-84.048684,2022-03-12 08:53:33,"35.92343315270201, -84.04989144333047",36787,44288
10398,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,154,travel,drive,drive,y,16,35.9246406,-84.0487766,2022-03-12 08:53:34,"35.92343315270201, -84.04989144333047",44288,44376
10399,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,155,travel,drive,drive,y,16,35.9246353,-84.0489238,2022-03-12 08:53:35,"35.92343315270201, -84.04989144333047",44376,44377
10400,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,156,travel,drive,drive,y,16,35.9246285,-84.0491129,2022-03-12 08:53:36,"35.92343315270201, -84.04989144333047",44377,20411
10401,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,157,travel,drive,drive,y,16,35.9246226,-84.0492767,2022-03-12 08:53:37,"35.92343315270201, -84.04989144333047",20411,38951
10402,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,158,travel,drive,drive,y,16,35.9246123,-84.0495616,2022-03-12 08:53:38,"35.92343315270201, -84.04989144333047",38951,38952
10403,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,159,travel,drive,drive,y,16,35.924327,-84.0495549,2022-03-12 08:53:39,"35.92343315270201, -84.04989144333047",38952,38953
10404,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,160,travel,drive,drive,y,16,35.9243186,-84.0500662,2022-03-12 08:53:40,"35.92343315270201, -84.04989144333047",38953,38954
10405,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,161,travel,drive,drive,y,16,35.9237442,-84.0500422,2022-03-12 08:53:41,"35.92343315270201, -84.04989144333047",38954,38948
10406,548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,162,travel,drive,drive,y,16,35.9233643,-84.0500293,2022-03-12 08:53:42,"35.92343315270201, -84.04989144333047",38948,38948
10407,549,33,"35.92343315270201, -84.04989144333047",3/12/2022 9:07,3/12/2022 10:13,163,store,shop,stay,n,66,35.92343315270201,-84.04989144333047,2022-03-12 09:07:00,"35.92343315270201, -84.04989144333047",38948,38948
10408,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,164,travel,drive,drive,n,13,35.9233643,-84.0500293,2022-03-12 10:15:44,"35.9549664159807, -84.04710880848273",38948,38954
10409,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,165,travel,drive,drive,n,13,35.9237442,-84.0500422,2022-03-12 10:15:45,"35.9549664159807, -84.04710880848273",38954,38953
10410,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,166,travel,drive,drive,n,13,35.9243186,-84.0500662,2022-03-12 10:15:46,"35.9549664159807, -84.04710880848273",38953,38952
10411,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,167,travel,drive,drive,n,13,35.924327,-84.0495549,2022-03-12 10:15:47,"35.9549664159807, -84.04710880848273",38952,38951
10412,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,168,travel,drive,drive,n,13,35.9246123,-84.0495616,2022-03-12 10:15:48,"35.9549664159807, -84.04710880848273",38951,20411
10413,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,169,travel,drive,drive,n,13,35.9246226,-84.0492767,2022-03-12 10:15:49,"35.9549664159807, -84.04710880848273",20411,44377
10414,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,170,travel,drive,drive,n,13,35.9246285,-84.0491129,2022-03-12 10:15:50,"35.9549664159807, -84.04710880848273",44377,44376
10415,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,171,travel,drive,drive,n,13,35.9246353,-84.0489238,2022-03-12 10:15:51,"35.9549664159807, -84.04710880848273",44376,44288
10416,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,172,travel,drive,drive,n,13,35.9246406,-84.0487766,2022-03-12 10:15:52,"35.9549664159807, -84.04710880848273",44288,36787
10417,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,173,travel,drive,drive,n,13,35.9246439,-84.048684,2022-03-12 10:15:53,"35.9549664159807, -84.04710880848273",36787,36789
10418,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,174,travel,drive,drive,n,13,35.9246563,-84.0483406,2022-03-12 10:15:54,"35.9549664159807, -84.04710880848273",36789,36791
10419,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,175,travel,drive,drive,n,13,35.9246696,-84.0481281,2022-03-12 10:15:55,"35.9549664159807, -84.04710880848273",36791,38932
10420,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,176,travel,drive,drive,n,13,35.9246723,-84.0481014,2022-03-12 10:15:56,"35.9549664159807, -84.04710880848273",38932,36793
10421,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,177,travel,drive,drive,n,13,35.9246922,-84.0479449,2022-03-12 10:15:57,"35.9549664159807, -84.04710880848273",36793,36786
10422,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,178,travel,drive,drive,n,13,35.9247469,-84.0476567,2022-03-12 10:15:58,"35.9549664159807, -84.04710880848273",36786,36785
10423,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,179,travel,drive,drive,n,13,35.9247811,-84.0475284,2022-03-12 10:15:59,"35.9549664159807, -84.04710880848273",36785,19794
10424,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,180,travel,drive,drive,n,13,35.9248495,-84.0473007,2022-03-12 10:16:00,"35.9549664159807, -84.04710880848273",19794,44296
10425,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,181,travel,drive,drive,n,13,35.9248982,-84.0471652,2022-03-12 10:16:01,"35.9549664159807, -84.04710880848273",44296,36114
10426,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,182,travel,drive,drive,n,13,35.9249251,-84.0470955,2022-03-12 10:16:02,"35.9549664159807, -84.04710880848273",36114,36113
10427,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,183,travel,drive,drive,n,13,35.9251246,-84.0471651,2022-03-12 10:16:03,"35.9549664159807, -84.04710880848273",36113,44391
10428,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,184,travel,drive,drive,n,13,35.9275205,-84.0458039,2022-03-12 10:16:04,"35.9549664159807, -84.04710880848273",44391,36115
10429,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,185,travel,drive,drive,n,13,35.927492,-84.0455225,2022-03-12 10:16:05,"35.9549664159807, -84.04710880848273",36115,19790
10430,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,186,travel,drive,drive,n,13,35.9275943,-84.0455659,2022-03-12 10:16:06,"35.9549664159807, -84.04710880848273",19790,19789
10431,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,187,travel,drive,drive,n,13,35.9284223,-84.0458512,2022-03-12 10:16:07,"35.9549664159807, -84.04710880848273",19789,41397
10432,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,188,travel,drive,drive,n,13,35.9297598,-84.0468013,2022-03-12 10:16:08,"35.9549664159807, -84.04710880848273",41397,40938
10433,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,189,travel,drive,drive,n,13,35.9298185,-84.0468476,2022-03-12 10:16:09,"35.9549664159807, -84.04710880848273",40938,24291
10434,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,190,travel,drive,drive,n,13,35.9301902,-84.0471533,2022-03-12 10:16:10,"35.9549664159807, -84.04710880848273",24291,13310
10435,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,191,travel,drive,drive,n,13,35.9308398,-84.0476821,2022-03-12 10:16:11,"35.9549664159807, -84.04710880848273",13310,44309
10436,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,192,travel,drive,drive,n,13,35.9309158,-84.0477437,2022-03-12 10:16:12,"35.9549664159807, -84.04710880848273",44309,16888
10437,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,193,travel,drive,drive,n,13,35.9318051,-84.0484051,2022-03-12 10:16:13,"35.9549664159807, -84.04710880848273",16888,9768
10438,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,194,travel,drive,drive,n,13,35.9330111,-84.0473796,2022-03-12 10:16:14,"35.9549664159807, -84.04710880848273",9768,15101
10439,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,195,travel,drive,drive,n,13,35.9341326,-84.0471948,2022-03-12 10:16:15,"35.9549664159807, -84.04710880848273",15101,11732
10440,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,196,travel,drive,drive,n,13,35.935073,-84.0467834,2022-03-12 10:16:16,"35.9549664159807, -84.04710880848273",11732,11733
10441,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,197,travel,drive,drive,n,13,35.9357261,-84.0483093,2022-03-12 10:16:17,"35.9549664159807, -84.04710880848273",11733,11728
10442,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,198,travel,drive,drive,n,13,35.9359042,-84.0492441,2022-03-12 10:16:18,"35.9549664159807, -84.04710880848273",11728,11729
10443,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,199,travel,drive,drive,n,13,35.9368536,-84.0497218,2022-03-12 10:16:19,"35.9549664159807, -84.04710880848273",11729,11730
10444,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,200,travel,drive,drive,n,13,35.9382598,-84.0506552,2022-03-12 10:16:20,"35.9549664159807, -84.04710880848273",11730,11731
10445,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,201,travel,drive,drive,n,13,35.9392527,-84.0511761,2022-03-12 10:16:21,"35.9549664159807, -84.04710880848273",11731,52787
10446,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,202,travel,drive,drive,n,13,35.9396789,-84.0502325,2022-03-12 10:16:22,"35.9549664159807, -84.04710880848273",52787,46493
10447,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,203,travel,drive,drive,n,13,35.9411392,-84.0484915,2022-03-12 10:16:23,"35.9549664159807, -84.04710880848273",46493,28782
10448,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,204,travel,drive,drive,n,13,35.9423051,-84.0483474,2022-03-12 10:16:24,"35.9549664159807, -84.04710880848273",28782,11323
10449,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,205,travel,drive,drive,n,13,35.9424651,-84.048355,2022-03-12 10:16:25,"35.9549664159807, -84.04710880848273",11323,21967
10450,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,206,travel,drive,drive,n,13,35.9426974,-84.0505547,2022-03-12 10:16:26,"35.9549664159807, -84.04710880848273",21967,11324
10451,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,207,travel,drive,drive,n,13,35.9430536,-84.0523799,2022-03-12 10:16:27,"35.9549664159807, -84.04710880848273",11324,52721
10452,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,208,travel,drive,drive,n,13,35.9451243,-84.0516522,2022-03-12 10:16:28,"35.9549664159807, -84.04710880848273",52721,12553
10453,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,209,travel,drive,drive,n,13,35.9472185,-84.0517619,2022-03-12 10:16:29,"35.9549664159807, -84.04710880848273",12553,12555
10454,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,210,travel,drive,drive,n,13,35.9495896,-84.0509739,2022-03-12 10:16:30,"35.9549664159807, -84.04710880848273",12555,12556
10455,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,211,travel,drive,drive,n,13,35.9498356,-84.050185,2022-03-12 10:16:31,"35.9549664159807, -84.04710880848273",12556,10969
10456,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,212,travel,drive,drive,n,13,35.9511709,-84.0497217,2022-03-12 10:16:32,"35.9549664159807, -84.04710880848273",10969,16759
10457,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,213,travel,drive,drive,n,13,35.9515647,-84.0494349,2022-03-12 10:16:33,"35.9549664159807, -84.04710880848273",16759,7338
10458,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,214,travel,drive,drive,n,13,35.9533901,-84.0492978,2022-03-12 10:16:34,"35.9549664159807, -84.04710880848273",7338,21289
10459,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,215,travel,drive,drive,n,13,35.954585,-84.0493031,2022-03-12 10:16:35,"35.9549664159807, -84.04710880848273",21289,8869
10460,550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,216,travel,drive,drive,n,13,35.9551664,-84.0493138,2022-03-12 10:16:36,"35.9549664159807, -84.04710880848273",8869,16525
