index,person_id,latlon,time,time_shift,sequence,poi_type,activity_type,travel_type,fixed_activity,time_available
479,28,"35.95237388928391, -83.89608744438911",3/12/2022 17:00,,20,home,home,stay,y,0
480,29,"36.157403740335916, -83.92249127159597",3/11/2022 0:00,3/11/2022 10:00,1,home,home,stay,y,600
481,29,"36.157403740335916, -83.92249127159597",3/11/2022 10:00,3/11/2022 15:51,2,home,home,stay,n,351
482,29,"36.157403740335916, -83.92249127159597",3/11/2022 15:51,3/11/2022 16:26,3,home,home,stay,y,35
483,29,"36.00229628261446, -83.88303833187346",3/11/2022 16:26,3/11/2022 21:31,4,work,work,drive,y,305
484,29,"36.00229628261446, -83.88303833187346",3/11/2022 21:31,3/11/2022 22:02,5,work,work,stay,y,31
485,29,"36.157403740335916, -83.92249127159597",3/11/2022 22:02,3/12/2022 9:02,6,home,home,stay,y,660
486,29,"36.157403740335916, -83.92249127159597",3/12/2022 9:02,3/12/2022 9:15,7,home,home,stay,y,13
487,29,"36.08766236099864, -83.92323449237783",3/12/2022 9:15,3/12/2022 10:41,8,restaurant,eat,drive,y,86
488,29,"36.08766236099864, -83.92323449237783",3/12/2022 10:41,3/12/2022 10:55,9,restaurant,eat,stay,y,14
489,29,"36.08886576304994, -83.93883897412212",3/12/2022 10:55,3/12/2022 12:03,10,store,shop,drive,n,68
490,29,"36.08886576304994, -83.93883897412212",3/12/2022 12:03,3/12/2022 12:20,11,store,shop,drive,n,17
491,29,"36.157403740335916, -83.92249127159597",3/12/2022 12:20,3/12/2022 19:00,12,home,home,stay,n,400
492,29,"36.157403740335916, -83.92249127159597",3/12/2022 19:00,3/12/2022 23:59,13,home,home,stay,y,299
493,29,"36.157403740335916, -83.92249127159597",3/12/2022 23:59,,14,home,home,stay,y,0
494,30,"35.90842520236847, -84.23378332412008",3/11/2022 0:00,3/11/2022 7:12,1,home,home,stay,y,432
495,30,"35.90842520236847, -84.23378332412008",3/11/2022 7:12,3/11/2022 7:24,2,home,home,stay,y,12
496,30,"35.93553684599415, -84.1438470636229",3/11/2022 7:24,3/11/2022 7:58,3,cafe,eat,drive,y,34
497,30,"35.93553684599415, -84.1438470636229",3/11/2022 7:58,3/11/2022 8:18,4,cafe,eat,stay,y,20
498,30,"35.85560835945258, -84.14667941271449",3/11/2022 8:18,3/11/2022 9:51,5,park,recreation,drive,n,93
499,30,"35.85560835945258, -84.14667941271449",3/11/2022 9:51,3/11/2022 10:01,6,park,recreation,stay,n,10
500,30,"35.87300614962788, -84.16340223553394",3/11/2022 10:01,3/11/2022 13:49,7,home_friend,social,drive,y,228
501,30,"35.87300614962788, -84.16340223553394",3/11/2022 13:49,3/11/2022 14:07,8,home_friend,social,stay,y,18
502,30,"35.90842520236847, -84.23378332412008",3/11/2022 14:07,3/11/2022 19:00,9,home,home,stay,n,293
503,30,"35.90842520236847, -84.23378332412008",3/11/2022 19:00,3/12/2022 9:42,10,home,home,drive,y,882
504,30,"35.90842520236847, -84.23378332412008",3/12/2022 9:42,3/12/2022 9:50,11,home,home,stay,y,8
505,30,"35.931416369367106, -84.18675606881162",3/12/2022 9:50,3/12/2022 10:34,12,store,shop,drive,n,44
506,30,"35.931416369367106, -84.18675606881162",3/12/2022 10:34,3/12/2022 10:43,13,store,shop,stay,n,9
507,30,"35.90842520236847, -84.23378332412008",3/12/2022 10:43,3/12/2022 19:00,14,home,home,drive,n,497
508,30,"35.90842520236847, -84.23378332412008",3/12/2022 19:00,3/12/2022 23:59,15,home,home,stay,y,299
509,30,"35.90842520236847, -84.23378332412008",3/12/2022 23:59,,16,home,home,stay,y,0
510,31,"35.93022560676609, -83.7645624397223",3/11/2022 0:00,3/11/2022 9:37,1,home,home,stay,y,577
511,31,"35.93022560676609, -83.7645624397223",3/11/2022 9:37,3/11/2022 9:42,2,home,home,stay,y,5
512,31,"35.93669809150262, -83.74993754294303",3/11/2022 9:42,3/11/2022 11:37,3,school,school,drive,y,115
513,31,"35.93669809150262, -83.74993754294303",3/11/2022 11:37,3/11/2022 11:41,4,school,school,stay,y,4
514,31,"35.93022560676609, -83.7645624397223",3/11/2022 11:41,3/11/2022 12:36,5,home,home,stay,n,55
515,31,"35.93022560676609, -83.7645624397223",3/11/2022 12:36,3/11/2022 12:43,6,home,home,stay,n,7
516,31,"35.94442243585746, -83.82437203958855",3/11/2022 12:43,3/11/2022 16:51,7,cafe,work,drive,y,248
517,31,"35.94442243585746, -83.82437203958855",3/11/2022 16:51,3/11/2022 17:23,8,cafe,work,stay,y,32
518,31,"35.971008133852145, -83.91748637497538",3/11/2022 17:23,3/11/2022 21:41,9,restaurant,eat,drive,y,258
519,31,"35.971008133852145, -83.91748637497538",3/11/2022 21:41,3/11/2022 22:05,10,restaurant,eat,stay,y,24
520,31,"35.93022560676609, -83.7645624397223",3/11/2022 22:05,3/12/2022 8:11,11,home,home,drive,y,606
521,31,"35.93022560676609, -83.7645624397223",3/12/2022 8:11,3/12/2022 8:21,12,home,home,stay,y,10
522,31,"35.94498006006895, -83.69764406077883",3/12/2022 8:21,3/12/2022 15:12,13,park,recreation,drive,n,411
523,31,"35.94498006006895, -83.69764406077883",3/12/2022 15:12,3/12/2022 15:23,14,park,recreation,stay,n,11
524,31,"35.93022560676609, -83.7645624397223",3/12/2022 15:23,3/12/2022 19:00,15,home,home,drive,n,217
525,31,"35.93022560676609, -83.7645624397223",3/12/2022 19:00,3/12/2022 23:59,16,home,home,stay,y,299
526,31,"35.93022560676609, -83.7645624397223",3/12/2022 23:59,,17,home,home,stay,y,0
527,32,"36.05369319707745, -83.99765422209707",3/11/2022 0:00,3/11/2022 7:04,1,hospital,work,stay,y,424
528,32,"36.05369319707745, -83.99765422209707",3/11/2022 7:04,3/11/2022 7:26,2,hospital,work,stay,y,22
529,32,"36.08377763910334, -83.88272721540962",3/11/2022 7:26,3/11/2022 17:00,3,home,home,drive,y,574
530,32,"36.08377763910334, -83.88272721540962",3/11/2022 17:00,3/11/2022 18:12,4,home,home,stay,n,72
531,32,"36.08377763910334, -83.88272721540962",3/11/2022 18:12,3/11/2022 18:28,5,home,home,stay,n,16
532,32,"36.08104604068834, -83.92434047480825",3/11/2022 18:28,3/11/2022 18:41,6,store,shop,drive,n,13
533,32,"36.08104604068834, -83.92434047480825",3/11/2022 18:41,3/11/2022 18:55,7,store,shop,stay,n,14
534,32,"36.05369319707745, -83.99765422209707",3/11/2022 18:55,3/12/2022 7:12,8,hospital,work,drive,y,737
535,32,"36.05369319707745, -83.99765422209707",3/12/2022 7:12,3/12/2022 7:35,9,hospital,work,stay,y,23
536,32,"36.08377763910334, -83.88272721540962",3/12/2022 7:35,3/12/2022 18:00,10,home,home,drive,n,625
537,32,"36.08377763910334, -83.88272721540962",3/12/2022 18:00,3/12/2022 21:00,11,home,home,stay,n,180
538,32,"36.08377763910334, -83.88272721540962",3/12/2022 21:00,3/12/2022 23:59,11,home,home,stay,y,179
539,32,"36.08377763910334, -83.88272721540962",3/12/2022 23:59,,12,home,home,stay,y,0
540,33,"35.9549664159807, -84.04710880848273",3/11/2022 0:00,3/11/2022 7:20,1,home,home,stay,y,440
541,33,"35.9549664159807, -84.04710880848273",3/11/2022 7:20,3/11/2022 7:27,2,home,home,stay,y,7
542,33,"35.95017187231055, -84.02387110396579",3/11/2022 7:27,3/11/2022 16:33,3,work,work,drive,y,546
543,33,"35.95017187231055, -84.02387110396579",3/11/2022 16:33,3/11/2022 16:38,4,work,work,stay,y,5
544,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:38,3/11/2022 16:51,5,post_office,personal,drive,y,13
545,33,"35.948572706962494, -84.01516073327379",3/11/2022 16:51,3/11/2022 17:03,6,post_office,personal,stay,y,12
546,33,"35.9549664159807, -84.04710880848273",3/11/2022 17:03,3/11/2022 18:00,7,home,home,drive,n,57
547,33,"35.9549664159807, -84.04710880848273",3/11/2022 18:00,3/12/2022 8:51,8,home,home,stay,y,891
548,33,"35.9549664159807, -84.04710880848273",3/12/2022 8:51,3/12/2022 9:07,9,home,home,stay,y,16
549,33,"35.92343315270201, -84.04989144333047",3/12/2022 9:07,3/12/2022 10:13,10,store,shop,drive,n,66
550,33,"35.92343315270201, -84.04989144333047",3/12/2022 10:13,3/12/2022 10:26,11,store,shop,stay,n,13
551,33,"35.9549664159807, -84.04710880848273",3/12/2022 10:26,3/12/2022 17:00,12,home,home,drive,n,394
552,33,"35.9549664159807, -84.04710880848273",3/12/2022 17:00,3/12/2022 23:59,13,home,home,stay,y,419
553,33,"35.9549664159807, -84.04710880848273",3/12/2022 23:59,,14,home,home,stay,y,0
554,34,"35.947741976815564, -84.05573723262471",3/11/2022 0:00,3/11/2022 7:42,1,home,home,stay,y,462
555,34,"35.947741976815564, -84.05573723262471",3/11/2022 7:42,3/11/2022 7:59,2,home,home,stay,y,17
556,34,"35.96451496058498, -83.92443284716302",3/11/2022 7:59,3/11/2022 14:32,3,school,school,drive,y,393
557,34,"35.96451496058498, -83.92443284716302",3/11/2022 14:32,3/11/2022 14:50,4,school,school,stay,y,18
558,34,"35.94046842046591, -83.98561998954285",3/11/2022 14:50,3/11/2022 21:05,5,cafe,work,drive,y,375
559,34,"35.94046842046591, -83.98561998954285",3/11/2022 21:05,3/11/2022 21:15,6,cafe,work,stay,y,10
560,34,"35.947741976815564, -84.05573723262471",3/11/2022 21:15,3/12/2022 7:50,7,home,home,stay,y,635
561,34,"35.947741976815564, -84.05573723262471",3/12/2022 7:50,3/12/2022 8:06,8,home,home,stay,y,16
562,34,"35.94923212585874, -83.93634949532394",3/12/2022 8:06,3/12/2022 11:11,9,gym,recreation,drive,n,185
563,34,"35.94923212585874, -83.93634949532394",3/12/2022 11:11,3/12/2022 11:24,10,gym,recreation,stay,n,13
564,34,"35.94046842046591, -83.98561998954285",3/12/2022 11:24,3/12/2022 17:31,11,cafe,work,drive,y,367
565,34,"35.94046842046591, -83.98561998954285",3/12/2022 17:31,3/12/2022 17:49,12,cafe,work,stay,y,18
566,34,"35.9438346639768, -84.08279565844231",3/12/2022 17:49,3/12/2022 18:32,13,cafe,social,drive,y,43
567,34,"35.9438346639768, -84.08279565844231",3/12/2022 18:32,3/12/2022 18:50,14,cafe,social,stay,y,18
568,34,"35.88331196014737, -84.18235079695832",3/12/2022 18:50,3/12/2022 21:37,15,home_friend,social,drive,y,167
569,34,"35.88331196014737, -84.18235079695832",3/12/2022 21:37,3/12/2022 21:58,16,home_friend,social,stay,y,21
570,34,"35.947741976815564, -84.05573723262471",3/12/2022 21:58,3/12/2022 23:59,17,home,home,drive,y,121
571,34,"35.947741976815564, -84.05573723262471",3/12/2022 23:59,,18,home,home,stay,y,0
572,35,"35.9369281043457, -84.2037855202808",3/11/2022 0:00,3/11/2022 7:41,1,home,home,stay,y,461
573,35,"35.9369281043457, -84.2037855202808",3/11/2022 7:41,3/11/2022 7:48,2,home,home,stay,y,7
574,35,"35.947714762980354, -84.1669464119227",3/11/2022 7:48,3/11/2022 11:32,3,school,school,drive,y,224
575,35,"35.947714762980354, -84.1669464119227",3/11/2022 11:32,3/11/2022 11:52,4,school,school,stay,y,20
576,35,"35.93388538798507, -84.01459531609899",3/11/2022 11:52,3/11/2022 16:12,5,work,work,drive,y,260
577,35,"35.93388538798507, -84.01459531609899",3/11/2022 16:12,3/11/2022 16:25,6,work,work,stay,y,13
578,35,"35.982670470655826, -83.9930337423022",3/11/2022 16:25,3/11/2022 18:48,7,park,recreation,drive,n,143
579,35,"35.982670470655826, -83.9930337423022",3/11/2022 18:48,3/11/2022 18:55,8,park,recreation,stay,n,7
580,35,"35.97803460671031, -84.01303908455972",3/11/2022 18:55,3/11/2022 19:59,9,restaurant,eat,drive,y,64
581,35,"35.97803460671031, -84.01303908455972",3/11/2022 19:59,3/11/2022 20:23,10,restaurant,eat,stay,y,24
582,35,"35.9369281043457, -84.2037855202808",3/11/2022 20:23,3/12/2022 7:32,11,home,home,drive,y,669
583,35,"35.9369281043457, -84.2037855202808",3/12/2022 7:32,3/12/2022 7:47,12,home,home,stay,y,15
584,35,"35.90789717052123, -84.14793976068307",3/12/2022 7:47,3/12/2022 17:03,13,work,work,drive,y,556
585,35,"35.90789717052123, -84.14793976068307",3/12/2022 17:03,3/12/2022 17:17,14,work,work,stay,y,14
586,35,"35.9369281043457, -84.2037855202808",3/12/2022 17:17,3/12/2022 21:00,15,home,home,drive,n,223
587,35,"35.9369281043457, -84.2037855202808",3/12/2022 21:00,3/12/2022 23:59,16,home,home,stay,y,179
588,35,"35.9369281043457, -84.2037855202808",3/12/2022 23:59,,17,home,home,stay,y,0
589,36,"36.032695393948124, -83.92257534693344",3/11/2022 0:00,3/11/2022 7:24,1,home,home,stay,y,444
590,36,"36.032695393948124, -83.92257534693344",3/11/2022 7:24,3/11/2022 7:30,2,home,home,stay,y,6
591,36,"36.01529112846121, -83.91651117686482",3/11/2022 7:30,3/11/2022 7:47,3,school,drop_off_passenger,drive,y,17
592,36,"36.02144698628057, -84.00079444723887",3/11/2022 7:47,3/11/2022 16:03,4,work,work,drive,y,496
593,36,"36.02144698628057, -84.00079444723887",3/11/2022 16:03,3/11/2022 16:23,5,work,work,stay,y,20
594,36,"36.01529112846121, -83.91651117686482",3/11/2022 16:23,3/11/2022 16:30,6,school,pick_up_passenger,drive,y,7
595,36,"36.032695393948124, -83.92257534693344",3/11/2022 16:30,3/11/2022 17:41,7,home,home,drive,n,71
596,36,"36.032695393948124, -83.92257534693344",3/11/2022 17:41,3/11/2022 17:55,8,home,home,stay,n,14
597,36,"35.97800845461909, -83.90797976203744",3/11/2022 17:55,3/11/2022 20:03,9,school,school,drive,y,128
598,36,"35.97800845461909, -83.90797976203744",3/11/2022 20:03,3/11/2022 20:15,10,school,school,drive,y,12
599,36,"36.032695393948124, -83.92257534693344",3/11/2022 20:15,3/12/2022 7:41,11,home,home,drive,y,686
600,36,"36.032695393948124, -83.92257534693344",3/12/2022 7:41,3/12/2022 7:58,12,home,home,stay,y,17
601,36,"36.02144698628057, -84.00079444723887",3/12/2022 7:58,3/12/2022 16:01,13,work,work,drive,y,483
602,36,"36.02144698628057, -84.00079444723887",3/12/2022 16:01,3/12/2022 16:21,14,work,work,stay,y,20
603,36,"36.03276716149547, -83.93164464823444",3/12/2022 16:21,3/12/2022 16:49,15,store,shop,drive,n,28
604,36,"36.03276716149547, -83.93164464823444",3/12/2022 16:49,3/12/2022 16:57,16,store,shop,stay,n,8
605,36,"36.032695393948124, -83.92257534693344",3/12/2022 16:57,3/12/2022 18:00,17,home,home,drive,n,63
606,36,"36.032695393948124, -83.92257534693344",3/12/2022 18:00,3/12/2022 23:59,18,home,home,stay,y,359
607,36,"36.032695393948124, -83.92257534693344",3/12/2022 23:59,,19,home,home,stay,y,0
608,37,"35.954221742787496, -83.94942411954968",3/11/2022 0:00,3/11/2022 7:41,1,home,home,stay,y,461
609,37,"35.954221742787496, -83.94942411954968",3/11/2022 7:41,3/11/2022 7:51,2,home,home,stay,y,10
610,37,"35.94836371623731, -83.9728880915478",3/11/2022 7:51,3/11/2022 8:02,3,school,drop_off_passenger,drive,y,11
611,37,"35.954221742787496, -83.94942411954968",3/11/2022 8:02,3/11/2022 11:41,4,home,home,drive,n,219
612,37,"35.954221742787496, -83.94942411954968",3/11/2022 11:41,3/11/2022 11:57,5,home,home,stay,n,16
613,37,"35.94587244632644, -83.91231375381489",3/11/2022 11:57,3/11/2022 14:12,6,work,work,drive,y,135
614,37,"35.94587244632644, -83.91231375381489",3/11/2022 14:12,3/11/2022 14:28,7,work,work,stay,y,16
615,37,"35.94836371623731, -83.9728880915478",3/11/2022 14:28,3/11/2022 14:36,8,school,pick_up_passenger,drive,y,8
616,37,"35.954221742787496, -83.94942411954968",3/11/2022 14:36,3/11/2022 14:53,9,home,drop_off_passenger,drive,y,17
617,37,"35.94587244632644, -83.91231375381489",3/11/2022 14:53,3/11/2022 20:09,10,work,work,drive,y,316
618,37,"35.94587244632644, -83.91231375381489",3/11/2022 20:09,3/11/2022 20:28,11,work,work,stay,y,19
619,37,"35.954221742787496, -83.94942411954968",3/11/2022 20:28,3/12/2022 9:47,12,home,home,drive,y,799
620,37,"35.954221742787496, -83.94942411954968",3/12/2022 9:47,3/12/2022 10:03,13,home,home,stay,y,16
621,37,"35.92720793451492, -84.06022528523667",3/12/2022 10:03,3/12/2022 11:16,14,store,shop,drive,n,73
622,37,"35.92720793451492, -84.06022528523667",3/12/2022 11:16,3/12/2022 11:33,15,store,shop,stay,n,17
623,37,"35.954221742787496, -83.94942411954968",3/12/2022 11:33,3/12/2022 11:43,16,home,home,drive,n,10
624,37,"35.954221742787496, -83.94942411954968",3/12/2022 11:43,3/12/2022 12:00,17,home,home,stay,n,17
625,37,"35.94587244632644, -83.91231375381489",3/12/2022 12:00,3/12/2022 21:23,18,work,work,drive,y,563
626,37,"35.94587244632644, -83.91231375381489",3/12/2022 21:23,3/12/2022 21:35,19,work,work,stay,y,12
627,37,"35.96568867644237, -83.91957064256098",3/12/2022 21:35,3/12/2022 23:59,20,pub,social,drive,y,144
628,37,"35.96568867644237, -83.91957064256098",3/12/2022 23:59,,21,pub,social,stay,y,0
629,38,"35.917564376368006, -83.80891358528515",3/11/2022 0:00,3/11/2022 8:42,1,home,home,stay,y,522
630,38,"35.917564376368006, -83.80891358528515",3/11/2022 8:42,3/11/2022 8:49,2,home,home,stay,y,7
631,38,"35.934468548422565, -83.7921705024002",3/11/2022 8:49,3/11/2022 20:14,3,store,work,drive,y,685
632,38,"35.934468548422565, -83.7921705024002",3/11/2022 20:14,3/11/2022 20:20,4,store,work,stay,y,6
633,38,"35.917564376368006, -83.80891358528515",3/11/2022 20:20,3/12/2022 8:45,5,home,home,drive,y,745
634,38,"35.917564376368006, -83.80891358528515",3/12/2022 8:45,3/12/2022 8:53,6,home,home,stay,y,8
635,38,"35.934468548422565, -83.7921705024002",3/12/2022 8:53,3/12/2022 19:56,7,store,work,drive,y,663
636,38,"35.934468548422565, -83.7921705024002",3/12/2022 19:56,3/12/2022 20:03,8,store,work,stay,y,7
637,38,"35.917564376368006, -83.80891358528515",3/12/2022 20:03,3/12/2022 21:00,9,home,home,drive,n,57
638,38,"35.917564376368006, -83.80891358528515",3/12/2022 21:00,3/12/2022 23:59,10,home,home,stay,y,179
639,38,"35.917564376368006, -83.80891358528515",3/12/2022 23:59,,11,home,home,stay,y,0
640,39,"35.96953154024083, -83.95690339979127",3/11/2022 0:00,3/11/2022 9:00,1,home,home,stay,y,540
641,39,"35.96953154024083, -83.95690339979127",3/11/2022 9:00,3/11/2022 11:03,2,home,home,stay,n,123
642,39,"35.96953154024083, -83.95690339979127",3/11/2022 11:03,3/11/2022 11:12,3,home,home,stay,y,9
643,39,"35.966442909206904, -83.96163601678136",3/11/2022 11:12,3/11/2022 12:32,4,park,recreation,walk,n,80
644,39,"35.966442909206904, -83.96163601678136",3/11/2022 12:32,3/11/2022 12:40,5,park,recreation,stay,n,8
645,39,"35.96856663222909, -83.95644124617837",3/11/2022 12:40,3/11/2022 16:12,6,church,volunteer,walk,y,212
646,39,"35.96856663222909, -83.95644124617837",3/11/2022 16:12,3/11/2022 16:16,7,church,volunteer,stay,y,4
647,39,"35.96953154024083, -83.95690339979127",3/11/2022 16:16,3/11/2022 18:00,8,home,home,walk,n,104
648,39,"35.96953154024083, -83.95690339979127",3/11/2022 18:00,3/12/2022 10:01,9,home,home,walk,y,961
649,39,"35.96953154024083, -83.95690339979127",3/12/2022 10:01,3/12/2022 10:07,10,home,home,stay,y,6
650,39,"35.96856663222909, -83.95644124617837",3/12/2022 10:07,3/12/2022 14:14,11,church,social,walk,y,247
651,39,"35.96856663222909, -83.95644124617837",3/12/2022 14:14,3/12/2022 14:18,12,church,social,stay,y,4
652,39,"35.96953154024083, -83.95690339979127",3/12/2022 14:18,3/12/2022 17:00,13,home,home,walk,n,162
653,39,"35.96953154024083, -83.95690339979127",3/12/2022 17:00,3/12/2022 23:59,14,home,home,walk,y,419
654,39,"35.96953154024083, -83.95690339979127",3/12/2022 23:59,,15,home,home,stay,y,0
655,40,"36.00093067533453, -83.87007335625529",3/11/2022 0:00,3/11/2022 9:05,1,home,home,stay,y,545
656,40,"36.00093067533453, -83.87007335625529",3/11/2022 9:05,3/11/2022 9:11,2,home,home,stay,y,6
657,40,"35.99994342520699, -83.88829481535173",3/11/2022 9:11,3/11/2022 11:24,3,zoo,recreation,drive,y,133
658,40,"35.99994342520699, -83.88829481535173",3/11/2022 11:24,3/11/2022 11:30,4,zoo,recreation,stay,y,6
659,40,"36.00093067533453, -83.87007335625529",3/11/2022 11:30,3/11/2022 14:02,5,home,home,drive,n,152
660,40,"36.00093067533453, -83.87007335625529",3/11/2022 14:02,3/11/2022 14:15,6,home,home,stay,n,13
661,40,"35.963116449629034, -83.91685370197358",3/11/2022 14:15,3/12/2022 0:15,7,restaurant,work,drive,y,600
662,40,"35.963116449629034, -83.91685370197358",3/12/2022 0:15,3/12/2022 0:25,8,restaurant,work,stay,y,10
663,40,"35.97030498577884, -83.91831392242392",3/12/2022 0:25,3/12/2022 2:05,9,bar,social,drive,y,100
664,40,"35.97030498577884, -83.91831392242392",3/12/2022 2:05,3/12/2022 2:16,10,bar,social,stay,y,11
665,40,"36.00093067533453, -83.87007335625529",3/12/2022 2:16,3/12/2022 11:34,11,home,home,drive,y,558
666,40,"36.00093067533453, -83.87007335625529",3/12/2022 11:34,3/12/2022 12:15,12,home,home,stay,y,41
667,40,"35.9688967836899, -83.9039827260434",3/12/2022 12:15,3/12/2022 13:21,13,park,recreation,walk,n,66
668,40,"36.00093067533453, -83.87007335625529",3/12/2022 13:21,3/12/2022 14:12,14,home,home,walk,n,51
669,40,"36.00093067533453, -83.87007335625529",3/12/2022 14:12,3/12/2022 14:28,15,home,home,stay,n,16
670,40,"35.963116449629034, -83.91685370197358",3/12/2022 14:28,3/12/2022 23:59,16,restaurant,work,drive,y,571
671,40,"35.963116449629034, -83.91685370197358",3/12/2022 23:59,,17,restaurant,work,stay,y,0
672,41,"35.953037008703475, -83.68775968830717",3/11/2022 0:00,3/12/2022 23:59,1,home,home,stay,y,2879
673,41,"35.953037008703475, -83.68775968830717",3/12/2022 23:59,,2,home,home,stay,y,0
674,42,"35.90856419713332, -83.85274062506895",3/11/2022 0:00,3/11/2022 7:23,1,home,home,stay,y,443
675,42,"35.90856419713332, -83.85274062506895",3/11/2022 7:23,3/11/2022 7:29,2,home,home,stay,y,6
676,42,"35.9222359171868, -83.81425090714974",3/11/2022 7:29,3/11/2022 7:33,3,day_care,drop_off_passenger,drive,y,4
677,42,"35.9222359171868, -83.81425090714974",3/11/2022 7:33,3/11/2022 7:50,4,day_care,drop_off_passenger,stay,y,17
678,42,"35.959946976719266, -83.92537829954888",3/11/2022 7:50,3/11/2022 7:56,5,parking_lot,travel,drive,y,6
679,42,"35.957383328483495, -83.92474270072061",3/11/2022 7:56,3/11/2022 12:06,6,school,work,walk,y,250
680,42,"35.957383328483495, -83.92474270072061",3/11/2022 12:06,3/11/2022 12:25,7,school,work,stay,y,19
681,42,"35.95852871293639, -83.91765794682522",3/11/2022 12:25,3/11/2022 12:45,8,park,recreation,walk,n,20
682,42,"35.957383328483495, -83.92474270072061",3/11/2022 12:45,3/11/2022 16:46,9,school,work,walk,y,241
683,42,"35.957383328483495, -83.92474270072061",3/11/2022 16:46,3/11/2022 16:53,10,school,work,stay,y,7
684,42,"35.959946976719266, -83.92537829954888",3/11/2022 16:53,3/11/2022 17:19,11,parking_lot,travel,walk,y,26
685,42,"35.9222359171868, -83.81425090714974",3/11/2022 17:19,3/11/2022 17:24,12,day_care,drop_off_passenger,drive,y,5
686,42,"35.9222359171868, -83.81425090714974",3/11/2022 17:24,3/11/2022 17:31,13,day_care,drop_off_passenger,stay,y,7
687,42,"35.90856419713332, -83.85274062506895",3/11/2022 17:31,3/12/2022 18:30,14,home,home,drive,n,1499
688,42,"35.90856419713332, -83.85274062506895",3/11/2022 18:30,3/12/2022 10:11,15,home,home,stay,y,941
689,42,"35.90856419713332, -83.85274062506895",3/12/2022 10:11,3/12/2022 10:26,15,home,home,stay,y,15
690,42,"35.955068300997084, -83.84819412019742",3/12/2022 10:26,3/12/2022 12:12,16,park,recreation,drive,n,106
691,42,"35.955068300997084, -83.84819412019742",3/12/2022 12:12,3/12/2022 12:20,17,park,recreation,stay,n,8
692,42,"35.956928760301544, -83.81666905786662",3/12/2022 12:20,3/12/2022 13:32,18,restaurant,eat,drive,y,72
693,42,"35.956928760301544, -83.81666905786662",3/12/2022 13:32,3/12/2022 13:37,19,restaurant,eat,stay,y,5
694,42,"35.95283971138762, -83.82973304854313",3/12/2022 13:37,3/12/2022 13:52,20,store,shop,drive,n,15
695,42,"35.95283971138762, -83.82973304854313",3/12/2022 13:52,3/12/2022 14:16,21,store,shop,stay,n,24
696,42,"35.90856419713332, -83.85274062506895",3/12/2022 14:16,3/12/2022 17:00,22,home,home,drive,n,164
697,42,"35.90856419713332, -83.85274062506895",3/12/2022 17:00,3/12/2022 23:59,23,home,home,stay,y,419
698,42,"35.90856419713332, -83.85274062506895",3/12/2022 23:59,,24,home,home,stay,y,0
699,43,"35.97399306515133, -84.13813968922757",3/11/2022 0:00,3/11/2022 7:42,1,home,home,stay,y,462
700,43,"35.97399306515133, -84.13813968922757",3/11/2022 7:42,3/11/2022 8:02,2,home,home,stay,y,20
701,43,"35.96347431177508, -83.9829098030431",3/11/2022 8:02,3/11/2022 8:27,3,work,work,drive,y,25
702,43,"35.96347431177508, -83.9829098030431",3/11/2022 8:27,3/11/2022 8:42,4,work,work,stay,y,15
703,43,"35.966948785011965, -83.90661938926961",3/11/2022 8:42,3/11/2022 11:19,5,work,work,drive,y,157
704,43,"35.966948785011965, -83.90661938926961",3/11/2022 11:19,3/11/2022 11:26,6,work,work,stay,y,7
705,43,"35.98296161508366, -83.90171445088191",3/11/2022 11:26,3/11/2022 12:12,7,restaurant,eat,drive,y,46
706,43,"35.98296161508366, -83.90171445088191",3/11/2022 12:12,3/11/2022 12:21,8,restaurant,eat,stay,y,9
707,43,"36.007704100579765, -83.85002857728524",3/11/2022 12:21,3/11/2022 14:01,9,work,work,drive,y,100
708,43,"36.007704100579765, -83.85002857728524",3/11/2022 14:01,3/11/2022 14:08,10,work,work,stay,y,7
709,43,"36.01642366218085, -83.90221429031236",3/11/2022 14:08,3/11/2022 16:31,11,work,work,drive,y,143
710,43,"36.01642366218085, -83.90221429031236",3/11/2022 16:31,3/11/2022 16:53,12,work,work,stay,y,22
711,43,"35.96347431177508, -83.9829098030431",3/11/2022 16:53,3/11/2022 17:02,13,work,work,drive,y,9
712,43,"35.96347431177508, -83.9829098030431",3/11/2022 17:02,3/11/2022 17:15,14,work,work,stay,y,13
713,43,"35.97399306515133, -84.13813968922757",3/11/2022 17:15,3/11/2022 19:30,15,home,home,drive,y,135
714,43,"35.97399306515133, -84.13813968922757",3/11/2022 19:30,3/11/2022 21:30,16,home,home,stay,n,120
715,43,"35.97399306515133, -84.13813968922757",3/11/2022 21:30,3/12/2022 9:49,17,home,home,stay,y,739
716,43,"35.97951893002408, -84.13365808381782",3/12/2022 9:49,3/12/2022 12:47,18,park,recreation,drive,n,178
717,43,"35.97951893002408, -84.13365808381782",3/12/2022 12:47,3/12/2022 12:56,19,park,recreation,stay,n,9
718,43,"35.981233062299744, -84.18330382968868",3/12/2022 12:56,3/12/2022 13:32,20,restaurant,eat,drive,y,36
719,43,"35.981233062299744, -84.18330382968868",3/12/2022 13:32,3/12/2022 13:35,21,restaurant,eat,stay,y,3
720,43,"35.980408481466895, -84.18218728668768",3/12/2022 13:35,3/12/2022 13:42,22,gas,shop,drive,n,7
